date,stage,ticker,company_name,allocated_capital,entry_price,exit_status,pnl,return_pct
2026-07-16,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1404138.7,4258.0,TP_HIT,49846.9,3.55
2026-07-16,08:30 Morning TOP 5,6920.JP,レーザーテック,1404138.7,2579.0,TP_HIT,54621.0,3.89
2026-07-16,08:30 Morning TOP 5,6861.JP,キーエンス,1404138.7,4230.0,TP_HIT,46898.2,3.34
2026-07-16,08:30 Morning TOP 5,7011.JP,三菱重工業,1404138.7,5115.0,TP_HIT,53638.1,3.82
2026-07-16,08:30 Morning TOP 5,6501.JP,日立製作所,1404138.7,5958.0,TP_HIT,48162.0,3.43
2026-07-16,08:30 Morning TOP 5,8058.JP,三菱商事,1404138.7,1752.0,TP_HIT,50549.0,3.6
2026-07-16,10:30 Intraday TOP 3,3103.JP,ユニチカ,1560154.1,5528.0,TP_HIT,60690.0,3.89
2026-07-16,10:30 Intraday TOP 3,7094.JP,ネクストーン,1560154.1,4026.0,TP_HIT,59753.9,3.83
2026-07-16,10:30 Intraday TOP 3,4635.JP,東インキ,1560154.1,5340.0,TP_HIT,58193.7,3.73
2026-07-16,10:30 Intraday TOP 3,4052.JP,フィーチャ,1560154.1,3796.0,TP_HIT,54761.4,3.51
2026-07-16,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1560154.1,5090.0,TP_HIT,59129.8,3.79
2026-07-16,10:30 Intraday TOP 3,6998.JP,タングス,1560154.1,1409.0,TP_HIT,61314.1,3.93
2026-07-17,08:30 Morning TOP 5,6645.JP,オムロン,1450744.8,2791.0,TP_HIT,53242.3,3.67
2026-07-17,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1450744.8,3687.0,SL_HIT,-28434.6,-1.96
2026-07-17,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1450744.8,3908.0,TP_HIT,49035.2,3.38
2026-07-17,08:30 Morning TOP 5,6146.JP,ディスコ,1450744.8,4436.0,SL_HIT,-28579.7,-1.97
2026-07-17,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1450744.8,4866.0,TP_HIT,51501.4,3.55
2026-07-17,08:30 Morning TOP 5,6920.JP,レーザーテック,1450744.8,1525.0,TP_HIT,56434.0,3.89
2026-07-17,08:30 Morning TOP 5,6861.JP,キーエンス,1450744.8,3171.0,SL_HIT,-29014.9,-2.0
2026-07-17,08:30 Morning TOP 5,7011.JP,三菱重工業,1450744.8,4397.0,TP_HIT,55418.5,3.82
2026-07-17,08:30 Morning TOP 5,6501.JP,日立製作所,1450744.8,3845.0,TP_HIT,49760.5,3.43
2026-07-17,08:30 Morning TOP 5,8058.JP,三菱商事,1450744.8,2413.0,TP_HIT,52226.8,3.6
2026-07-17,10:30 Intraday TOP 3,3103.JP,ユニチカ,1611938.7,4386.0,TP_HIT,62704.4,3.89
2026-07-17,10:30 Intraday TOP 3,7094.JP,ネクストーン,1611938.7,4114.0,SL_HIT,-33205.9,-2.06
2026-07-17,10:30 Intraday TOP 3,4635.JP,東インキ,1611938.7,2673.0,SL_HIT,-34334.3,-2.13
2026-07-17,10:30 Intraday TOP 3,4052.JP,フィーチャ,1611938.7,4924.0,SL_HIT,-34334.3,-2.13
2026-07-17,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1611938.7,3079.0,TP_HIT,61092.5,3.79
2026-07-17,10:30 Intraday TOP 3,6998.JP,タングス,1611938.7,5085.0,SL_HIT,-33850.7,-2.1
2026-07-20,08:30 Morning TOP 5,6645.JP,オムロン,1466924.5,3801.0,SL_HIT,-29778.6,-2.03
2026-07-20,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1466924.5,3675.0,TP_HIT,52222.5,3.56
2026-07-20,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1466924.5,2003.0,TP_HIT,49582.0,3.38
2026-07-20,08:30 Morning TOP 5,6146.JP,ディスコ,1466924.5,3119.0,SL_HIT,-28898.4,-1.97
2026-07-20,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1466924.5,5237.0,TP_HIT,52075.8,3.55
2026-07-20,08:30 Morning TOP 5,6920.JP,レーザーテック,1466924.5,1944.0,SL_HIT,-29631.9,-2.02
2026-07-20,08:30 Morning TOP 5,6861.JP,キーエンス,1466924.5,2596.0,TP_HIT,48995.3,3.34
2026-07-20,08:30 Morning TOP 5,7011.JP,三菱重工業,1466924.5,5908.0,SL_HIT,-29338.5,-2.0
2026-07-20,08:30 Morning TOP 5,6501.JP,日立製作所,1466924.5,4703.0,TP_HIT,50315.5,3.43
2026-07-20,08:30 Morning TOP 5,8058.JP,三菱商事,1466924.5,1022.0,TP_HIT,52809.3,3.6
2026-07-20,10:30 Intraday TOP 3,3103.JP,ユニチカ,1629916.1,4654.0,TP_HIT,63403.7,3.89
2026-07-20,10:30 Intraday TOP 3,7094.JP,ネクストーン,1629916.1,3431.0,SL_HIT,-33576.3,-2.06
2026-07-20,10:30 Intraday TOP 3,4635.JP,東インキ,1629916.1,4289.0,TP_HIT,60795.9,3.73
2026-07-20,10:30 Intraday TOP 3,4052.JP,フィーチャ,1629916.1,1085.0,TP_HIT,57210.1,3.51
2026-07-20,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1629916.1,4964.0,TP_HIT,61773.8,3.79
2026-07-20,10:30 Intraday TOP 3,6998.JP,タングス,1629916.1,3171.0,SL_HIT,-34228.2,-2.1
2026-07-21,08:30 Morning TOP 5,6645.JP,オムロン,1488748.4,5745.0,TP_HIT,54637.1,3.67
2026-07-21,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1488748.4,2435.0,SL_HIT,-29179.5,-1.96
2026-07-21,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1488748.4,1713.0,TP_HIT,50319.7,3.38
2026-07-21,08:30 Morning TOP 5,6146.JP,ディスコ,1488748.4,5469.0,TP_HIT,53297.2,3.58
2026-07-21,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1488748.4,3645.0,TP_HIT,52850.6,3.55
2026-07-21,08:30 Morning TOP 5,6920.JP,レーザーテック,1488748.4,2739.0,TP_HIT,57912.3,3.89
2026-07-21,08:30 Morning TOP 5,6861.JP,キーエンス,1488748.4,2218.0,SL_HIT,-29775.0,-2.0
2026-07-21,08:30 Morning TOP 5,7011.JP,三菱重工業,1488748.4,1401.0,TP_HIT,56870.2,3.82
2026-07-21,08:30 Morning TOP 5,6501.JP,日立製作所,1488748.4,2303.0,TP_HIT,51064.1,3.43
2026-07-21,08:30 Morning TOP 5,8058.JP,三菱商事,1488748.4,2381.0,SL_HIT,-30370.5,-2.04
2026-07-21,10:30 Intraday TOP 3,3103.JP,ユニチカ,1654164.9,5959.0,TP_HIT,64347.0,3.89
2026-07-21,10:30 Intraday TOP 3,7094.JP,ネクストーン,1654164.9,5321.0,TP_HIT,63354.5,3.83
2026-07-21,10:30 Intraday TOP 3,4635.JP,東インキ,1654164.9,4867.0,SL_HIT,-35233.7,-2.13
2026-07-21,10:30 Intraday TOP 3,4052.JP,フィーチャ,1654164.9,4137.0,TP_HIT,58061.2,3.51
2026-07-21,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1654164.9,3602.0,TP_HIT,62692.9,3.79
2026-07-21,10:30 Intraday TOP 3,6998.JP,タングス,1654164.9,3094.0,SL_HIT,-34737.5,-2.1
2026-07-22,08:30 Morning TOP 5,6645.JP,オムロン,1516715.1,2961.0,TP_HIT,55663.4,3.67
2026-07-22,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1516715.1,2947.0,TP_HIT,53995.1,3.56
2026-07-22,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1516715.1,5047.0,TP_HIT,51265.0,3.38
2026-07-22,08:30 Morning TOP 5,6146.JP,ディスコ,1516715.1,5343.0,SL_HIT,-29879.3,-1.97
2026-07-22,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1516715.1,5078.0,TP_HIT,53843.4,3.55
2026-07-22,08:30 Morning TOP 5,6920.JP,レーザーテック,1516715.1,2640.0,TP_HIT,59000.2,3.89
2026-07-22,08:30 Morning TOP 5,6861.JP,キーエンス,1516715.1,5014.0,SL_HIT,-30334.3,-2.0
2026-07-22,08:30 Morning TOP 5,7011.JP,三菱重工業,1516715.1,2764.0,SL_HIT,-30334.3,-2.0
2026-07-22,08:30 Morning TOP 5,6501.JP,日立製作所,1516715.1,3120.0,TP_HIT,52023.3,3.43
2026-07-22,08:30 Morning TOP 5,8058.JP,三菱商事,1516715.1,3843.0,TP_HIT,54601.7,3.6
2026-07-22,10:30 Intraday TOP 3,3103.JP,ユニチカ,1685239.0,3570.0,TP_HIT,65555.8,3.89
2026-07-22,10:30 Intraday TOP 3,7094.JP,ネクストーン,1685239.0,4027.0,SL_HIT,-34715.9,-2.06
2026-07-22,10:30 Intraday TOP 3,4635.JP,東インキ,1685239.0,5025.0,TP_HIT,62859.4,3.73
2026-07-22,10:30 Intraday TOP 3,4052.JP,フィーチャ,1685239.0,3124.0,TP_HIT,59151.9,3.51
2026-07-22,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1685239.0,1717.0,SL_HIT,-35390.0,-2.1
2026-07-22,10:30 Intraday TOP 3,6998.JP,タングス,1685239.0,1006.0,SL_HIT,-35390.0,-2.1
2026-07-23,08:30 Morning TOP 5,6645.JP,オムロン,1539030.0,3348.0,TP_HIT,56482.4,3.67
2026-07-23,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1539030.0,1314.0,SL_HIT,-30165.0,-1.96
2026-07-23,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1539030.0,1734.0,TP_HIT,52019.2,3.38
2026-07-23,08:30 Morning TOP 5,6146.JP,ディスコ,1539030.0,4301.0,SL_HIT,-30318.9,-1.97
2026-07-23,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1539030.0,5388.0,TP_HIT,54635.6,3.55
2026-07-23,08:30 Morning TOP 5,6920.JP,レーザーテック,1539030.0,5393.0,TP_HIT,59868.3,3.89
2026-07-23,08:30 Morning TOP 5,6861.JP,キーエンス,1539030.0,5655.0,SL_HIT,-30780.6,-2.0
2026-07-23,08:30 Morning TOP 5,7011.JP,三菱重工業,1539030.0,5152.0,TP_HIT,58790.9,3.82
2026-07-23,08:30 Morning TOP 5,6501.JP,日立製作所,1539030.0,4574.0,TP_HIT,52788.7,3.43
2026-07-23,08:30 Morning TOP 5,8058.JP,三菱商事,1539030.0,3286.0,SL_HIT,-31396.2,-2.04
2026-07-23,10:30 Intraday TOP 3,3103.JP,ユニチカ,1710033.3,1560.0,SL_HIT,-36594.7,-2.14
2026-07-23,10:30 Intraday TOP 3,7094.JP,ネクストーン,1710033.3,2931.0,TP_HIT,65494.3,3.83
2026-07-23,10:30 Intraday TOP 3,4635.JP,東インキ,1710033.3,4572.0,TP_HIT,63784.2,3.73
2026-07-23,10:30 Intraday TOP 3,4052.JP,フィーチャ,1710033.3,2059.0,TP_HIT,60022.2,3.51
2026-07-23,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1710033.3,2389.0,TP_HIT,64810.3,3.79
2026-07-23,10:30 Intraday TOP 3,6998.JP,タングス,1710033.3,4652.0,TP_HIT,67204.3,3.93
2026-07-24,08:30 Morning TOP 5,6645.JP,オムロン,1568828.7,4929.0,TP_HIT,57576.0,3.67
2026-07-24,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1568828.7,3167.0,SL_HIT,-30749.0,-1.96
2026-07-24,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1568828.7,5751.0,TP_HIT,53026.4,3.38
2026-07-24,08:30 Morning TOP 5,6146.JP,ディスコ,1568828.7,2332.0,TP_HIT,56164.1,3.58
2026-07-24,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1568828.7,2132.0,TP_HIT,55693.4,3.55
2026-07-24,08:30 Morning TOP 5,6920.JP,レーザーテック,1568828.7,1449.0,SL_HIT,-31690.3,-2.02
2026-07-24,08:30 Morning TOP 5,6861.JP,キーエンス,1568828.7,2437.0,TP_HIT,52398.9,3.34
2026-07-24,08:30 Morning TOP 5,7011.JP,三菱重工業,1568828.7,2702.0,TP_HIT,59929.3,3.82
2026-07-24,08:30 Morning TOP 5,6501.JP,日立製作所,1568828.7,2668.0,TP_HIT,53810.8,3.43
2026-07-24,08:30 Morning TOP 5,8058.JP,三菱商事,1568828.7,1563.0,TP_HIT,56477.8,3.6
2026-07-24,10:30 Intraday TOP 3,3103.JP,ユニチカ,1743143.0,2844.0,TP_HIT,67808.3,3.89
2026-07-24,10:30 Intraday TOP 3,7094.JP,ネクストーン,1743143.0,5174.0,SL_HIT,-35908.7,-2.06
2026-07-24,10:30 Intraday TOP 3,4635.JP,東インキ,1743143.0,3232.0,SL_HIT,-37128.9,-2.13
2026-07-24,10:30 Intraday TOP 3,4052.JP,フィーチャ,1743143.0,4869.0,TP_HIT,61184.3,3.51
2026-07-24,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1743143.0,3228.0,TP_HIT,66065.1,3.79
2026-07-24,10:30 Intraday TOP 3,6998.JP,タングス,1743143.0,4386.0,SL_HIT,-36606.0,-2.1
2026-07-27,08:30 Morning TOP 5,6645.JP,オムロン,1596911.8,5001.0,SL_HIT,-32417.3,-2.03
2026-07-27,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1596911.8,5128.0,TP_HIT,56850.1,3.56
2026-07-27,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1596911.8,4507.0,TP_HIT,53975.6,3.38
2026-07-27,08:30 Morning TOP 5,6146.JP,ディスコ,1596911.8,4050.0,TP_HIT,57169.4,3.58
2026-07-27,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1596911.8,5108.0,TP_HIT,56690.4,3.55
2026-07-27,08:30 Morning TOP 5,6920.JP,レーザーテック,1596911.8,1246.0,SL_HIT,-32257.6,-2.02
2026-07-27,08:30 Morning TOP 5,6861.JP,キーエンス,1596911.8,1635.0,SL_HIT,-31938.2,-2.0
2026-07-27,08:30 Morning TOP 5,7011.JP,三菱重工業,1596911.8,4630.0,SL_HIT,-31938.2,-2.0
2026-07-27,08:30 Morning TOP 5,6501.JP,日立製作所,1596911.8,2984.0,TP_HIT,54774.1,3.43
2026-07-27,08:30 Morning TOP 5,8058.JP,三菱商事,1596911.8,3684.0,TP_HIT,57488.8,3.6
2026-07-27,10:30 Intraday TOP 3,3103.JP,ユニチカ,1774346.4,1215.0,SL_HIT,-37971.0,-2.14
2026-07-27,10:30 Intraday TOP 3,7094.JP,ネクストーン,1774346.4,3533.0,SL_HIT,-36551.5,-2.06
2026-07-27,10:30 Intraday TOP 3,4635.JP,東インキ,1774346.4,2674.0,TP_HIT,66183.1,3.73
2026-07-27,10:30 Intraday TOP 3,4052.JP,フィーチャ,1774346.4,2320.0,SL_HIT,-37793.6,-2.13
2026-07-27,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1774346.4,4530.0,SL_HIT,-37261.3,-2.1
2026-07-27,10:30 Intraday TOP 3,6998.JP,タングス,1774346.4,2902.0,TP_HIT,69731.8,3.93
2026-07-28,08:30 Morning TOP 5,6645.JP,オムロン,1608595.9,5549.0,TP_HIT,59035.5,3.67
2026-07-28,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1608595.9,3249.0,TP_HIT,57266.0,3.56
2026-07-28,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1608595.9,4344.0,TP_HIT,54370.5,3.38
2026-07-28,08:30 Morning TOP 5,6146.JP,ディスコ,1608595.9,3417.0,TP_HIT,57587.7,3.58
2026-07-28,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1608595.9,2036.0,SL_HIT,-32171.9,-2.0
2026-07-28,08:30 Morning TOP 5,6920.JP,レーザーテック,1608595.9,4059.0,TP_HIT,62574.4,3.89
2026-07-28,08:30 Morning TOP 5,6861.JP,キーエンス,1608595.9,1154.0,TP_HIT,53727.1,3.34
2026-07-28,08:30 Morning TOP 5,7011.JP,三菱重工業,1608595.9,1887.0,TP_HIT,61448.4,3.82
2026-07-28,08:30 Morning TOP 5,6501.JP,日立製作所,1608595.9,4735.0,TP_HIT,55174.8,3.43
2026-07-28,08:30 Morning TOP 5,8058.JP,三菱商事,1608595.9,3276.0,SL_HIT,-32815.4,-2.04
2026-07-28,10:30 Intraday TOP 3,3103.JP,ユニチカ,1787328.7,2908.0,TP_HIT,69527.1,3.89
2026-07-28,10:30 Intraday TOP 3,7094.JP,ネクストーン,1787328.7,3080.0,TP_HIT,68454.7,3.83
2026-07-28,10:30 Intraday TOP 3,4635.JP,東インキ,1787328.7,3434.0,SL_HIT,-38070.1,-2.13
2026-07-28,10:30 Intraday TOP 3,4052.JP,フィーチャ,1787328.7,5936.0,TP_HIT,62735.2,3.51
2026-07-28,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1787328.7,2116.0,TP_HIT,67739.8,3.79
2026-07-28,10:30 Intraday TOP 3,6998.JP,タングス,1787328.7,4584.0,TP_HIT,70242.0,3.93
2026-07-29,08:30 Morning TOP 5,6645.JP,オムロン,1650405.4,3529.0,TP_HIT,60569.9,3.67
2026-07-29,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1650405.4,2647.0,TP_HIT,58754.4,3.56
2026-07-29,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1650405.4,1574.0,TP_HIT,55783.7,3.38
2026-07-29,08:30 Morning TOP 5,6146.JP,ディスコ,1650405.4,2008.0,TP_HIT,59084.5,3.58
2026-07-29,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1650405.4,2436.0,SL_HIT,-33008.1,-2.0
2026-07-29,08:30 Morning TOP 5,6920.JP,レーザーテック,1650405.4,2888.0,TP_HIT,64200.8,3.89
2026-07-29,08:30 Morning TOP 5,6861.JP,キーエンス,1650405.4,4537.0,TP_HIT,55123.5,3.34
2026-07-29,08:30 Morning TOP 5,7011.JP,三菱重工業,1650405.4,1286.0,TP_HIT,63045.5,3.82
2026-07-29,08:30 Morning TOP 5,6501.JP,日立製作所,1650405.4,4764.0,TP_HIT,56608.9,3.43
2026-07-29,08:30 Morning TOP 5,8058.JP,三菱商事,1650405.4,4295.0,TP_HIT,59414.6,3.6
2026-07-29,10:30 Intraday TOP 3,3103.JP,ユニチカ,1833783.8,1965.0,TP_HIT,71334.2,3.89
2026-07-29,10:30 Intraday TOP 3,7094.JP,ネクストーン,1833783.8,1271.0,SL_HIT,-37775.9,-2.06
2026-07-29,10:30 Intraday TOP 3,4635.JP,東インキ,1833783.8,3704.0,TP_HIT,68400.1,3.73
2026-07-29,10:30 Intraday TOP 3,4052.JP,フィーチャ,1833783.8,3054.0,TP_HIT,64365.8,3.51
2026-07-29,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1833783.8,2583.0,TP_HIT,69500.4,3.79
2026-07-29,10:30 Intraday TOP 3,6998.JP,タングス,1833783.8,5342.0,SL_HIT,-38509.5,-2.1
2026-07-30,08:30 Morning TOP 5,6645.JP,オムロン,1692219.0,2888.0,TP_HIT,62104.4,3.67
2026-07-30,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1692219.0,5844.0,TP_HIT,60243.0,3.56
2026-07-30,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1692219.0,2812.0,TP_HIT,57197.0,3.38
2026-07-30,08:30 Morning TOP 5,6146.JP,ディスコ,1692219.0,5565.0,SL_HIT,-33336.7,-1.97
2026-07-30,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1692219.0,5151.0,TP_HIT,60073.8,3.55
2026-07-30,08:30 Morning TOP 5,6920.JP,レーザーテック,1692219.0,1673.0,SL_HIT,-34182.8,-2.02
2026-07-30,08:30 Morning TOP 5,6861.JP,キーエンス,1692219.0,3957.0,TP_HIT,56520.1,3.34
2026-07-30,08:30 Morning TOP 5,7011.JP,三菱重工業,1692219.0,2016.0,TP_HIT,64642.8,3.82
2026-07-30,08:30 Morning TOP 5,6501.JP,日立製作所,1692219.0,2461.0,TP_HIT,58043.1,3.43
2026-07-30,08:30 Morning TOP 5,8058.JP,三菱商事,1692219.0,1269.0,TP_HIT,60919.9,3.6
2026-07-30,10:30 Intraday TOP 3,3103.JP,ユニチカ,1880243.3,3393.0,TP_HIT,73141.5,3.89
2026-07-30,10:30 Intraday TOP 3,7094.JP,ネクストーン,1880243.3,2007.0,TP_HIT,72013.3,3.83
2026-07-30,10:30 Intraday TOP 3,4635.JP,東インキ,1880243.3,4225.0,SL_HIT,-40049.2,-2.13
2026-07-30,10:30 Intraday TOP 3,4052.JP,フィーチャ,1880243.3,4066.0,TP_HIT,65996.5,3.51
2026-07-30,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1880243.3,5567.0,TP_HIT,71261.2,3.79
2026-07-30,10:30 Intraday TOP 3,6998.JP,タングス,1880243.3,5177.0,TP_HIT,73893.6,3.93
2026-07-31,08:30 Morning TOP 5,6645.JP,オムロン,1735927.9,4454.0,TP_HIT,63708.6,3.67
2026-07-31,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1735927.9,2160.0,TP_HIT,61799.0,3.56
2026-07-31,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1735927.9,3106.0,TP_HIT,58674.4,3.38
2026-07-31,08:30 Morning TOP 5,6146.JP,ディスコ,1735927.9,1565.0,TP_HIT,62146.2,3.58
2026-07-31,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1735927.9,5731.0,SL_HIT,-34718.6,-2.0
2026-07-31,08:30 Morning TOP 5,6920.JP,レーザーテック,1735927.9,1656.0,SL_HIT,-35065.7,-2.02
2026-07-31,08:30 Morning TOP 5,6861.JP,キーエンス,1735927.9,1503.0,TP_HIT,57980.0,3.34
2026-07-31,08:30 Morning TOP 5,7011.JP,三菱重工業,1735927.9,4874.0,TP_HIT,66312.4,3.82
2026-07-31,08:30 Morning TOP 5,6501.JP,日立製作所,1735927.9,5793.0,TP_HIT,59542.3,3.43
2026-07-31,08:30 Morning TOP 5,8058.JP,三菱商事,1735927.9,5385.0,TP_HIT,62493.4,3.6
2026-07-31,10:30 Intraday TOP 3,3103.JP,ユニチカ,1928808.7,3279.0,TP_HIT,75030.7,3.89
2026-07-31,10:30 Intraday TOP 3,7094.JP,ネクストーン,1928808.7,2053.0,TP_HIT,73873.4,3.83
2026-07-31,10:30 Intraday TOP 3,4635.JP,東インキ,1928808.7,2581.0,SL_HIT,-41083.6,-2.13
2026-07-31,10:30 Intraday TOP 3,4052.JP,フィーチャ,1928808.7,3660.0,SL_HIT,-41083.6,-2.13
2026-07-31,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1928808.7,3868.0,TP_HIT,73101.9,3.79
2026-07-31,10:30 Intraday TOP 3,6998.JP,タングス,1928808.7,3569.0,TP_HIT,75802.2,3.93
2026-08-03,08:30 Morning TOP 5,6645.JP,オムロン,1774238.6,2373.0,TP_HIT,65114.6,3.67
2026-08-03,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1774238.6,3200.0,TP_HIT,63162.9,3.56
2026-08-03,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1774238.6,4498.0,TP_HIT,59969.3,3.38
2026-08-03,08:30 Morning TOP 5,6146.JP,ディスコ,1774238.6,2245.0,TP_HIT,63517.7,3.58
2026-08-03,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1774238.6,3171.0,SL_HIT,-35484.8,-2.0
2026-08-03,08:30 Morning TOP 5,6920.JP,レーザーテック,1774238.6,3760.0,TP_HIT,69017.9,3.89
2026-08-03,08:30 Morning TOP 5,6861.JP,キーエンス,1774238.6,3353.0,TP_HIT,59259.6,3.34
2026-08-03,08:30 Morning TOP 5,7011.JP,三菱重工業,1774238.6,2193.0,TP_HIT,67775.9,3.82
2026-08-03,08:30 Morning TOP 5,6501.JP,日立製作所,1774238.6,1506.0,TP_HIT,60856.4,3.43
2026-08-03,08:30 Morning TOP 5,8058.JP,三菱商事,1774238.6,2977.0,TP_HIT,63872.6,3.6
2026-08-03,10:30 Intraday TOP 3,3103.JP,ユニチカ,1971376.3,3534.0,SL_HIT,-42187.5,-2.14
2026-08-03,10:30 Intraday TOP 3,7094.JP,ネクストーン,1971376.3,3084.0,SL_HIT,-40610.4,-2.06
2026-08-03,10:30 Intraday TOP 3,4635.JP,東インキ,1971376.3,4368.0,SL_HIT,-41990.3,-2.13
2026-08-03,10:30 Intraday TOP 3,4052.JP,フィーチャ,1971376.3,3656.0,TP_HIT,69195.3,3.51
2026-08-03,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1971376.3,1475.0,TP_HIT,74715.2,3.79
2026-08-03,10:30 Intraday TOP 3,6998.JP,タングス,1971376.3,5350.0,TP_HIT,77475.1,3.93
2026-08-04,08:30 Morning TOP 5,6645.JP,オムロン,1812258.2,1913.0,TP_HIT,66509.9,3.67
2026-08-04,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1812258.2,1732.0,SL_HIT,-35520.3,-1.96
2026-08-04,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1812258.2,5992.0,TP_HIT,61254.3,3.38
2026-08-04,08:30 Morning TOP 5,6146.JP,ディスコ,1812258.2,1720.0,TP_HIT,64878.8,3.58
2026-08-04,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1812258.2,4901.0,TP_HIT,64335.2,3.55
2026-08-04,08:30 Morning TOP 5,6920.JP,レーザーテック,1812258.2,3136.0,TP_HIT,70496.8,3.89
2026-08-04,08:30 Morning TOP 5,6861.JP,キーエンス,1812258.2,3561.0,TP_HIT,60529.4,3.34
2026-08-04,08:30 Morning TOP 5,7011.JP,三菱重工業,1812258.2,5761.0,TP_HIT,69228.3,3.82
2026-08-04,08:30 Morning TOP 5,6501.JP,日立製作所,1812258.2,4435.0,TP_HIT,62160.5,3.43
2026-08-04,08:30 Morning TOP 5,8058.JP,三菱商事,1812258.2,3589.0,SL_HIT,-36970.1,-2.04
2026-08-04,10:30 Intraday TOP 3,3103.JP,ユニチカ,2013620.2,4590.0,SL_HIT,-43091.5,-2.14
2026-08-04,10:30 Intraday TOP 3,7094.JP,ネクストーン,2013620.2,4382.0,TP_HIT,77121.7,3.83
2026-08-04,10:30 Intraday TOP 3,4635.JP,東インキ,2013620.2,5822.0,TP_HIT,75108.0,3.73
2026-08-04,10:30 Intraday TOP 3,4052.JP,フィーチャ,2013620.2,2266.0,TP_HIT,70678.1,3.51
2026-08-04,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,2013620.2,3561.0,TP_HIT,76316.2,3.79
2026-08-04,10:30 Intraday TOP 3,6998.JP,タングス,2013620.2,1927.0,TP_HIT,79135.3,3.93
2026-08-05,08:30 Morning TOP 5,6645.JP,オムロン,1859188.4,2359.0,TP_HIT,68232.2,3.67
2026-08-05,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1859188.4,1285.0,TP_HIT,66187.1,3.56
2026-08-05,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1859188.4,1501.0,TP_HIT,62840.6,3.38
2026-08-05,08:30 Morning TOP 5,6146.JP,ディスコ,1859188.4,2602.0,TP_HIT,66558.9,3.58
2026-08-05,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1859188.4,3708.0,TP_HIT,66001.2,3.55
2026-08-05,08:30 Morning TOP 5,6920.JP,レーザーテック,1859188.4,4919.0,SL_HIT,-37555.6,-2.02
2026-08-05,08:30 Morning TOP 5,6861.JP,キーエンス,1859188.4,2894.0,SL_HIT,-37183.8,-2.0
2026-08-05,08:30 Morning TOP 5,7011.JP,三菱重工業,1859188.4,3030.0,TP_HIT,71021.0,3.82
2026-08-05,08:30 Morning TOP 5,6501.JP,日立製作所,1859188.4,4471.0,SL_HIT,-36811.9,-1.98
